operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p
1,1,5151.6290588882775,26.78063393,48,48,0.844523729,[4],,,31.71093127,1,5451,run_mapfeature,200345-dc003,cloudid_20160801_111500.nc,8,run_idfeature,,,24362.73237353546,0.001010674,55565.420668614184,0.001010674,3770.2043116369277,0.001010674,7783.099725419393,0.001010674
1,1,7690.479539641944,17.206063270568848,48,48,0.268992919,[4],,,63.964744256219056,1,2346,run_mapfeature,196059-dc001,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24368.695141696357,0.003441406,55577.516567870094,0.003441406,3771.5920827390196,0.003441406,7784.438337395219,0.003441406
1,1,7690.479539641944,17.206063270568848,48,48,0.268992919,[4],,,63.964744256219056,1,2346,run_mapfeature,196059-dc001,cloudid_20160801_171500.nc,8,run_idfeature,,,24368.695141696357,0.003441406,55577.516567870094,0.003441406,3771.5920827390196,0.003441406,7784.438337395219,0.003441406
0,1,3142.002756573367,28.26249122619629,48,48,0.143419861,[4],,,197.06120915984076,1,9432,run_mapfeature,114318-dc002,mcstrack_20160802_191500.nc,8,run_idfeature,,,1608.505734261882,0.6894540223220597,2387.9499505906742,0.6894540223220597,2851.186341752701,0.6894540223220597,6197.909645579287,0.6894540223220597
1,1,5349.553109521189,27.809537887573242,48,48,0.464186262,[4],,,59.910299300441686,1,5451,run_mapfeature,114318-dc002,cloudid_20160802_191500.nc,8,run_idfeature,,,24363.52941,0.00120017,55566.59237233625,0.00120017,3770.390011,0.00120017,7783.418974684581,0.00120017
0,1,3135.7947413061916,28.206649780273438,48,48,0.135101749,[4],,,208.78078921297634,1,9432,run_mapfeature,114313-dc002,mcstrack_20160802_111500.nc,8,run_idfeature,,,1608.2270836657972,0.6874331840189426,2387.508743221032,0.6874331840189426,2850.9110628935164,0.6874331840189426,6197.488256070765,0.6874331840189426
1,1,5335.062006971198,27.734206199645996,48,48,0.836725106,[4],,,33.14613843993585,1,5451,run_mapfeature,114313-dc002,cloudid_20160802_111500.nc,8,run_idfeature,,,24363.47105704486,0.001186296,55566.50659,0.001186296,3770.376415175652,0.001186296,7783.395600699328,0.001186296
1,1,2870.8842048371844,20.263113021850586,48,48,0.499405818,[4],,,40.574443251381155,1,7401,run_mapfeature,172549-dc004,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17992.78067585878,0.601199285,41808.40656193817,0.601199285,2839.1608390364318,0.601199285,6179.298271053009,0.601199285
1,1,2870.8842048371844,20.263113021850586,48,48,0.499405818,[4],,,40.574443251381155,1,7401,run_mapfeature,172549-dc004,cloudid_20160802_111500.nc,8,run_idfeature,,,17992.78067585878,0.601199285,41808.40656193817,0.601199285,2839.1608390364318,0.601199285,6179.298271053009,0.601199285
1,1,2884.5342037263704,20.227413177490234,48,48,0.546131298,[4],,,37.03763774675707,1,7353,run_mapfeature,192420-dc001,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,18007.503216750614,0.6056426444421779,41835.00070765171,0.6056426444421779,2839.7660162032394,0.6056426444421779,6180.218872800274,0.6056426444421779
1,1,2884.5342037263704,20.227413177490234,48,48,0.546131298,[4],,,37.03763774675707,1,7353,run_mapfeature,192420-dc001,cloudid_20160802_091500.nc,8,run_idfeature,,,18007.503216750614,0.6056426444421779,41835.00070765171,0.6056426444421779,2839.7660162032394,0.6056426444421779,6180.218872800274,0.6056426444421779
0,1,3073.039122137405,27.642159461975098,48,48,0.153022794,[4],,,180.64079696502665,1,9432,run_mapfeature,199712-dc001,mcstrack_20160801_141500.nc,8,run_idfeature,,,1605.4102589744125,0.6670049225707698,2383.0486637154117,0.6670049225707698,2848.1283224348144,0.6670049225707698,6193.228511469561,0.6670049225707698
1,1,5237.430747,27.226672172546387,48,48,0.941368199,[4],,,28.92244735000485,1,5451,run_mapfeature,199712-dc001,cloudid_20160801_141500.nc,8,run_idfeature,,,24363.077896477178,0.001092822,55565.92861171959,0.001092822,3770.2848139362527,0.001092822,7783.238122575691,0.001092822
0,1,3095.039546225615,27.840054512023926,48,48,0.159480113,[4],,,174.56756198827077,1,9432,run_mapfeature,200354-dc003,mcstrack_20160801_131500.nc,8,run_idfeature,,,1606.3977615855479,0.6741665189536508,2384.612247054887,0.6741665189536508,2849.1038760351094,0.6741665189536508,6194.721862805669,0.6741665189536508
1,1,5277.490001834526,27.434919357299805,48,48,0.496467267,[4],,,55.26027833230706,1,5451,run_mapfeature,200354-dc003,cloudid_20160801_131500.nc,8,run_idfeature,,,24363.239214885412,0.001131175,55566.165761162774,0.001131175,3770.3223990028814,0.001131175,7783.302737703261,0.001131175
1,1,2670.914704747202,19.799251556396484,48,48,0.604914983,[4],,,32.73063506908785,1,7773,run_mapfeature,107122-dc002,cloudid_20160801_091500.nc,8,run_idfeature,,,17777.38283012661,0.5361050471182298,41419.45463901422,0.5361050471182298,2830.294517,0.5361050471182298,6165.774688,0.5361050471182298
1,1,2670.914704747202,19.799251556396484,48,48,0.604914983,[4],,,32.73063506908785,1,7773,run_mapfeature,107122-dc002,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17777.38283012661,0.5361050471182298,41419.45463901422,0.5361050471182298,2830.294517,0.5361050471182298,6165.774688,0.5361050471182298
1,1,6915.900255754475,15.473081588745117,48,48,0.264020725,[4],,,58.60555677492786,1,2346,run_mapfeature,110705-dc002,cloudid_20160801_091500.nc,8,run_idfeature,,,24366.00509677297,0.002699813,55573.2266,0.002699813,3770.9654862690113,0.002699813,7783.466584871688,0.002699813
1,1,6915.900255754475,15.473081588745117,48,48,0.264020725,[4],,,58.60555677492786,1,2346,run_mapfeature,110705-dc002,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24366.00509677297,0.002699813,55573.2266,0.002699813,3770.9654862690113,0.002699813,7783.466584871688,0.002699813
1,1,7636.2506393861895,17.084735870361328,48,48,0.31007364,[4],,,55.09896252503544,1,2346,run_mapfeature,176107-dc004,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24368.506809551578,0.003389486,55577.21622358062,0.003389486,3771.5482142310702,0.003389486,7784.370304242554,0.003389486
1,1,7636.2506393861895,17.084735870361328,48,48,0.31007364,[4],,,55.09896252503544,1,2346,run_mapfeature,176107-dc004,cloudid_20160801_181500.nc,8,run_idfeature,,,24368.506809551578,0.003389486,55577.21622358062,0.003389486,3771.5482142310702,0.003389486,7784.370304242554,0.003389486
0,1,3092.646098388465,27.818525314331055,48,48,0.199429728,[4],,,139.49036381542402,1,9432,run_mapfeature,199720-dc001,mcstrack_20160801_221500.nc,8,run_idfeature,,,1606.290330202438,0.6733874018191618,2384.442143281112,0.6733874018191618,2848.997744596675,0.6733874018191618,6194.559399640814,0.6733874018191618
1,1,5260.583012291323,27.347028732299805,48,48,0.741764498,[4],,,36.86753518945012,1,5451,run_mapfeature,199720-dc001,cloudid_20160801_221500.nc,8,run_idfeature,,,24363.171130528157,0.001114988,55566.06567235339,0.001114988,3770.306536243437,0.001114988,7783.275466919489,0.001114988
1,1,7402.157289002557,16.560994148254395,48,48,0.183890979,[4],,,90.05876329,1,2346,run_mapfeature,196056-dc001,cloudid_20160802_061500.nc,8,run_idfeature,,,24367.693824177586,0.003165362,55575.91970824174,0.003165362,3771.3588442465452,0.003165362,7784.076621195887,0.003165362
1,1,7402.157289002557,16.560994148254395,48,48,0.183890979,[4],,,90.05876329,1,2346,run_mapfeature,196056-dc001,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.693824177586,0.003165362,55575.91970824174,0.003165362,3771.3588442465452,0.003165362,7784.076621195887,0.003165362
0,1,3114.8008905852416,28.01780891418457,48,48,0.1701712,[4],,,164.64483363920905,1,9432,run_mapfeature,199718-dc001,mcstrack_20160802_021500.nc,8,run_idfeature,,,1607.2847617213836,0.6805992482373834,2386.016697654679,0.6805992482373834,2849.980143263387,0.6805992482373834,6196.063229221352,0.6805992482373834
1,1,5300.031737295909,27.552102088928223,48,48,1.021940733,[4],,,26.960567476400044,1,5451,run_mapfeature,199718-dc001,cloudid_20160802_021500.nc,8,run_idfeature,,,24363.32999,0.001152757,55566.299207478456,0.001152757,3770.3435484881966,0.001152757,7783.3390972687575,0.001152757
1,1,2805.6101891161716,20.79773712158203,48,48,0.506367174,[4],,,41.07244345,1,7773,run_mapfeature,107121-dc002,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17922.273000699417,0.5799512334362538,41680.995501016216,0.5799512334362538,2836.2671187201495,0.5799512334362538,6174.909604753748,0.5799512334362538
1,1,2805.6101891161716,20.79773712158203,48,48,0.506367174,[4],,,41.07244345,1,7773,run_mapfeature,107121-dc002,cloudid_20160801_201500.nc,8,run_idfeature,,,17922.273000699417,0.5799512334362538,41680.995501016216,0.5799512334362538,2836.2671187201495,0.5799512334362538,6174.909604753748,0.5799512334362538
1,1,7367.787297527707,16.484097480773926,48,48,0.228610304,[4],,,72.10566274726587,1,2346,run_mapfeature,176112-dc004,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.574460255768,0.003132456,55575.72935161233,0.003132456,3771.3310406171686,0.003132456,7784.033502141912,0.003132456
1,1,7367.787297527707,16.484097480773926,48,48,0.228610304,[4],,,72.10566274726587,1,2346,run_mapfeature,176112-dc004,cloudid_20160802_221500.nc,8,run_idfeature,,,24367.574460255768,0.003132456,55575.72935161233,0.003132456,3771.3310406171686,0.003132456,7784.033502141912,0.003132456
1,1,5345.551825353146,27.788737297058105,48,48,0.828714369,[4],,,33.53234641097204,1,5451,run_mapfeature,114319-dc002,cloudid_20160802_091500.nc,8,run_idfeature,,,24363.513299487866,0.001196339,55566.56868486857,0.001196339,3770.386257109083,0.001196339,7783.412521,0.001196339
0,1,3141.0087998303648,28.25355052947998,48,48,0.156818647,[4],,,180.16703415047306,1,9432,run_mapfeature,114319-dc002,mcstrack_20160802_091500.nc,8,run_idfeature,,,1608.4611199001256,0.6891304686947802,2387.8793094886078,0.6891304686947802,2851.142267235079,0.6891304686947802,6197.842177,0.6891304686947802
1,1,5396.277747202348,28.05243492126465,48,48,0.830253571,[4],,,33.78779194828016,1,5451,run_mapfeature,179713-dc004,cloudid_20160802_211500.nc,8,run_idfeature,,,24363.717572506215,0.001244904,55566.86898061962,0.001244904,3770.4338500347076,0.001244904,7783.494340999076,0.001244904
0,1,3167.3946140797284,28.49089241027832,48,48,0.166721059,[4],,,170.88958396238544,1,9432,run_mapfeature,179713-dc004,mcstrack_20160802_211500.nc,8,run_idfeature,,,1609.645463454764,0.6977196009374116,2389.7545651379255,0.6977196009374116,2852.312279957764,0.6977196009374116,6199.633202,0.6977196009374116
1,1,5274.547605943863,27.419623374938965,48,48,1.056169247,[4],,,25.961391559944715,1,5451,run_mapfeature,199714-dc001,cloudid_20160801_231500.nc,8,run_idfeature,,,24363.22736587276,0.001128358,55566.14834227807,0.001128358,3770.3196383388326,0.001128358,7783.297991651819,0.001128358
0,1,3104.617260390161,27.926206588745117,48,48,0.1589999,[4],,,175.63662988935917,1,9432,run_mapfeature,199714-dc001,mcstrack_20160801_231500.nc,8,run_idfeature,,,1606.8276631960025,0.6772842644499222,2385.2929409468734,0.6772842644499222,2849.528575736277,0.6772842644499222,6195.371981739156,0.6772842644499222
1,1,7382.356777493606,16.51669406890869,48,48,0.200955524,[4],,,82.19079396348762,1,2346,run_mapfeature,176116-dc004,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.625058763155,0.003146405,55575.81004401228,0.003146405,3771.3428266084884,0.003146405,7784.051780359801,0.003146405
1,1,7382.356777493606,16.51669406890869,48,48,0.200955524,[4],,,82.19079396348762,1,2346,run_mapfeature,176116-dc004,cloudid_20160802_111500.nc,8,run_idfeature,,,24367.625058763155,0.003146405,55575.81004401228,0.003146405,3771.3428266084884,0.003146405,7784.051780359801,0.003146405
1,1,2681.863168858222,19.64511013031006,48,48,0.55478327,[4],,,35.410422758981284,1,7681,run_mapfeature,193177-dc003,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17789.227703593282,0.539669,41440.86763450797,0.539669,2830.7798432458326,0.539669,6166.508387,0.539669
1,1,2681.863168858222,19.64511013031006,48,48,0.55478327,[4],,,35.410422758981284,1,7681,run_mapfeature,193177-dc003,cloudid_20160802_221500.nc,8,run_idfeature,,,17789.227703593282,0.539669,41440.86763450797,0.539669,2830.7798432458326,0.539669,6166.508387,0.539669
0,1,3176.540606446141,28.573161125183105,48,48,0.111785574,[4],,,255.60687397090348,1,9432,run_mapfeature,179715-dc004,mcstrack_20160801_171500.nc,8,run_idfeature,,,1610.0559869659037,0.7006968119941864,2390.404576302699,0.7006968119941864,2852.717836039118,0.7006968119941864,6200.254016035373,0.7006968119941864
1,1,5413.7272060172445,28.14314556121826,48,48,0.912551747,[4],,,30.840054444844828,1,5451,run_mapfeature,179715-dc004,cloudid_20160801_171500.nc,8,run_idfeature,,,24363.787841384346,0.001261611,55566.97228082885,0.001261611,3770.4502217587756,0.001261611,7783.522486779677,0.001261611
1,1,2856.402469460134,20.73840332,48,48,0.493256479,[4],,,42.04385386352421,1,7613,run_mapfeature,107128-dc002,cloudid_20160801_191500.nc,8,run_idfeature,,,17977.035093729515,0.5964851788607207,41779.90539825611,0.5964851788607207,2838.519056440587,0.5964851788607207,6178.337960307217,0.5964851788607207
1,1,2856.402469460134,20.73840332,48,48,0.493256479,[4],,,42.04385386352421,1,7613,run_mapfeature,107128-dc002,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17977.035093729515,0.5964851788607207,41779.90539825611,0.5964851788607207,2838.519056440587,0.5964851788607207,6178.337960307217,0.5964851788607207
1,1,2712.0507969418168,19.95935059,48,48,0.576112433,[4],,,34.64488777303909,1,7717,run_mapfeature,172540-dc004,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17821.674092086483,0.5494957021294976,41499.42428095366,0.5494957021294976,2832.1184642091357,0.5494957021294976,6168.559071808582,0.5494957021294976
1,1,2712.0507969418168,19.95935059,48,48,0.576112433,[4],,,34.64488777303909,1,7717,run_mapfeature,172540-dc004,cloudid_20160801_151500.nc,8,run_idfeature,,,17821.674092086483,0.5494957021294976,41499.42428095366,0.5494957021294976,2832.1184642091357,0.5494957021294976,6168.559071808582,0.5494957021294976
1,1,5334.594936708861,27.731778144836426,48,48,0.756751926,[4],,,36.64579790555621,1,5451,run_mapfeature,200353-dc003,cloudid_20160802_121500.nc,8,run_idfeature,,,24363.46917615539,0.001185848,55566.50382045636,0.001185848,3770.3759769531525,0.001185848,7783.3948473202545,0.001185848
0,1,3135.3394826123836,28.20255470275879,48,48,0.122752978,[4],,,229.75047255276192,1,9432,run_mapfeature,200353-dc003,mcstrack_20160802_121500.nc,8,run_idfeature,,,1608.2066490983964,0.6872849878295519,2387.4763877125233,0.6872849878295519,2850.890875589125,0.6872849878295519,6197.457353885609,0.6872849878295519
1,1,3673.6848017621146,15.905884742736816,48,48,0.406852774,[4],,,39.094939887854416,1,4540,run_mapfeature,110695-dc002,cloudid_20160801_003000.nc,8,run_idfeature,,,18859.311003805196,0.8625276047402717,43373.97329017376,0.8625276047402717,2874.7518732471417,0.8625276047402717,6233.357266,0.8625276047402717
1,1,3673.6848017621146,15.905884742736816,48,48,0.406852774,[4],,,39.094939887854416,1,4540,run_mapfeature,110695-dc002,cloudid_20160801_031500.nc,8,run_idfeature,,,18859.311003805196,0.8625276047402717,43373.97329017376,0.8625276047402717,2874.7518732471417,0.8625276047402717,6233.357266,0.8625276047402717
1,1,3673.6848017621146,15.905884742736816,48,48,0.406852774,[4],,,39.094939887854416,1,4540,run_mapfeature,110695-dc002,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,18859.311003805196,0.8625276047402717,43373.97329017376,0.8625276047402717,2874.7518732471417,0.8625276047402717,6233.357266,0.8625276047402717
1,1,5351.279765,27.818513870239258,48,48,0.785994111,[4],,,35.39277646094126,1,5451,run_mapfeature,199711-dc001,cloudid_20160802_221500.nc,8,run_idfeature,,,24363.536365871187,0.001201823,55566.60259407967,0.001201823,3770.391631272908,0.001201823,7783.42176,0.001201823
0,1,3140.6309372349447,28.25015163421631,48,48,0.176243246,[4],,,160.29069070945454,1,9432,run_mapfeature,199711-dc001,mcstrack_20160802_221500.nc,8,run_idfeature,,,1608.444159,0.6890074665478335,2387.8524545672462,0.6890074665478335,2851.1255118664594,0.6890074665478335,6197.8165288178225,0.6890074665478335
0,1,3143.937977099237,28.279898643493652,48,48,0.153358628,[4],,,184.4037013913143,1,9432,run_mapfeature,114311-dc002,mcstrack_20160802_161500.nc,8,run_idfeature,,,1608.592597829364,0.6900839769203245,2388.0874878745162,0.6900839769203245,2851.272154250851,0.6900839769203245,6198.041005054285,0.6900839769203245
1,1,5349.504127682994,27.80928325653076,48,48,0.425196207,[4],,,65.40341329180944,1,5451,run_mapfeature,114311-dc002,cloudid_20160802_161500.nc,8,run_idfeature,,,24363.529215388397,0.001200123,55566.592082365416,0.001200123,3770.3899653044978,0.001200123,7783.418895677429,0.001200123
0,1,2742.4254664970313,24.66827106,48,48,0.10908596,[4],,,226.1360771336504,1,9432,run_mapfeature,200350-dc003,mcstrack_20160801_061500.nc,8,run_idfeature,,,1590.570461027205,0.5593832898753357,2359.5517528517985,0.5593832898753357,2833.468089487779,0.5593832898753357,6170.787019323491,0.5593832898753357
1,1,4692.570721,24.39422894,48,48,0.533552001,[4],,,45.720433789998474,1,5451,run_mapfeature,200350-dc003,cloudid_20160801_061500.nc,8,run_idfeature,,,24360.88374804251,0.000571165,55562.70305869532,0.000571165,3769.7736062197037,0.000571165,7782.359269488993,0.000571165
1,1,7373.063086104007,16.495901107788086,48,48,0.174635243,[4],,,94.45917573343478,1,2346,run_mapfeature,196748-dc003,cloudid_20160802_201500.nc,8,run_idfeature,,,24367.592782600004,0.003137507,55575.758571326616,0.003137507,3771.335308,0.003137507,7784.040121,0.003137507
1,1,7373.063086104007,16.495901107788086,48,48,0.174635243,[4],,,94.45917573343478,1,2346,run_mapfeature,196748-dc003,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.592782600004,0.003137507,55575.758571326616,0.003137507,3771.335308,0.003137507,7784.040121,0.003137507
1,1,7307.875959079284,16.350056648254395,48,48,0.280738905,[4],,,58.239368883533956,1,2346,run_mapfeature,196054-dc001,cloudid_20160801_151500.nc,8,run_idfeature,,,24367.36639350883,0.003075096,55575.397535398224,0.003075096,3771.282575296747,0.003075096,7783.95834,0.003075096
1,1,7307.875959079284,16.350056648254395,48,48,0.280738905,[4],,,58.239368883533956,1,2346,run_mapfeature,196054-dc001,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.36639350883,0.003075096,55575.397535398224,0.003075096,3771.282575296747,0.003075096,7783.95834,0.003075096
1,1,2714.8830379091733,20.011263847351074,48,48,0.604760363,[4],,,33.089575758706054,1,7729,run_mapfeature,193173-dc003,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17824.71179393352,0.5504176555693924,41504.90344400816,0.5504176555693924,2832.244069139255,0.5504176555693924,6168.752309869813,0.5504176555693924
1,1,2714.8830379091733,20.011263847351074,48,48,0.604760363,[4],,,33.089575758706054,1,7729,run_mapfeature,193173-dc003,cloudid_20160801_161500.nc,8,run_idfeature,,,17824.71179393352,0.5504176555693924,41504.90344400816,0.5504176555693924,2832.244069139255,0.5504176555693924,6168.752309869813,0.5504176555693924
1,1,2741.462871617118,19.611084938049316,48,48,0.463916908,[4],,,42.27283938107579,1,7501,run_mapfeature,192423-dc001,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17853.475337748583,0.5590699451878639,41556.90526776052,0.5590699451878639,2833.422290747963,0.5590699451878639,6170.532556055282,0.5590699451878639
1,1,2741.462871617118,19.611084938049316,48,48,0.463916908,[4],,,42.27283938107579,1,7501,run_mapfeature,192423-dc001,cloudid_20160802_191500.nc,8,run_idfeature,,,17853.475337748583,0.5590699451878639,41556.90526776052,0.5590699451878639,2833.422290747963,0.5590699451878639,6170.532556055282,0.5590699451878639
1,1,2769.181135113377,19.682604789733887,48,48,0.554804758,[4],,,35.47663300633389,1,7453,run_mapfeature,193184-dc003,tracknumbers_20160801.0000_20160802.2300.nc,8,run_idfeature,,,17883.330082333585,0.5680928174197191,41610.81411721987,0.5680928174197191,2834.651277883733,0.5680928174197191,6172.407363712905,0.5680928174197191
1,1,2769.181135113377,19.682604789733887,48,48,0.554804758,[4],,,35.47663300633389,1,7453,run_mapfeature,193184-dc003,cloudid_20160801_071500.nc,8,run_idfeature,,,17883.330082333585,0.5680928174197191,41610.81411721987,0.5680928174197191,2834.651277883733,0.5680928174197191,6172.407363712905,0.5680928174197191
1,1,5326.809209319391,27.691304206848145,48,48,0.384741712,[4],,,71.97375107289677,1,5451,run_mapfeature,199713-dc001,cloudid_20160801_201500.nc,8,run_idfeature,,,24363.43782307247,0.001178394,55566.45773,0.001178394,3770.3686720973496,0.001178394,7783.382289029636,0.001178394
0,1,3126.807463952502,28.125808715820312,48,48,0.1357533,[4],,,207.18324133424613,1,9432,run_mapfeature,199713-dc001,mcstrack_20160801_201500.nc,8,run_idfeature,,,1607.8236841759426,0.6845076380053717,2386.8700120274366,0.6845076380053717,2850.5125446311367,0.6845076380053717,6196.878214982908,0.6845076380053717
1,1,7481.984228473998,16.73959255218506,48,48,0.270870879,[4],,,61.799159119593135,1,2346,run_mapfeature,110698-dc002,cloudid_20160802_101500.nc,8,run_idfeature,,,24367.97106,0.003241789,55576.36182610331,0.003241789,3771.423420306769,0.003241789,7784.176768503581,0.003241789
1,1,7481.984228473998,16.73959255218506,48,48,0.270870879,[4],,,61.799159119593135,1,2346,run_mapfeature,110698-dc002,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.97106,0.003241789,55576.36182610331,0.003241789,3771.423420306769,0.003241789,7784.176768503581,0.003241789
1,1,4956.493670886076,25.766226768493652,48,48,0.598248754,[4],,,43.06941986291818,1,5451,run_mapfeature,179716-dc004,cloudid_20160801_081500.nc,8,run_idfeature,,,24361.94656436255,0.000823849,55564.26547,0.000823849,3770.0212284386453,0.000823849,7782.784974235628,0.000823849
0,1,2900.2305979643766,26.08773708343506,48,48,0.163642802,[4],,,159.41878753356386,1,9432,run_mapfeature,179716-dc004,mcstrack_20160801_081500.nc,8,run_idfeature,,,1597.653641730894,0.6107521477748622,2370.7670582230394,0.6107521477748622,2840.4655620606154,0.6107521477748622,6181.498563018124,0.6107521477748622
0,1,3141.791878710772,28.260594367980957,48,48,0.140707247,[4],,,200.84675786444004,1,9432,run_mapfeature,114321-dc002,mcstrack_20160802_201500.nc,8,run_idfeature,,,1608.496268878892,0.6893853771844961,2387.9349633744596,0.6893853771844961,2851.176990903042,0.6893853771844961,6197.895331548948,0.6893853771844961
1,1,5351.299028,27.81861400604248,48,48,0.533319337,[4],,,52.16127013606199,1,5451,run_mapfeature,114321-dc002,cloudid_20160802_201500.nc,8,run_idfeature,,,24363.536443441255,0.001201841,55566.602708113154,0.001201841,3770.3916493457136,0.001201841,7783.421790830949,0.001201841
1,1,2961.1815856777494,6.625110626220703,48,48,0.191697345,[4],,,34.56026282586597,1,2346,run_mapfeature,196750-dc003,cloudid_20160801_011500.nc,8,run_idfeature,,,18094.032121068572,0.6305929640878091,41993.11164646241,0.6305929640878091,2843.155934173018,0.6305929640878091,6184.886180315114,0.6305929640878091
1,1,2961.1815856777494,6.625110626220703,48,48,0.191697345,[4],,,34.56026282586597,1,2346,run_mapfeature,196750-dc003,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,18094.032121068572,0.6305929640878091,41993.11164646241,0.6305929640878091,2843.155934173018,0.6305929640878091,6184.886180315114,0.6305929640878091
1,1,7476.141091219097,16.72651958465576,48,48,0.328386497,[4],,,50.93546701055666,1,2346,run_mapfeature,176115-dc004,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.950763338893,0.003236195,55576.32946415426,0.003236195,3771.418693496675,0.003236195,7784.169437964938,0.003236195
1,1,7476.141091219097,16.72651958465576,48,48,0.328386497,[4],,,50.93546701055666,1,2346,run_mapfeature,176115-dc004,cloudid_20160802_211500.nc,8,run_idfeature,,,24367.950763338893,0.003236195,55576.32946415426,0.003236195,3771.418693496675,0.003236195,7784.169437964938,0.003236195
0,1,2337.4466528859916,42.05761528015137,48,48,0.285692483,[4],,,147.2128872223473,1,18867,run_mapfeature,200348-dc003,mcstrack_20160801_003000.nc,8,run_idfeature,,,1571.4570676718438,0.4275542489863254,2329.734576340813,0.4275542489863254,2815.523296819205,0.4275542489863254,6144.0856367528295,0.4275542489863254
0,1,2337.4466528859916,42.05761528015137,48,48,0.285692483,[4],,,147.2128872223473,1,18867,run_mapfeature,200348-dc003,mcstrack_20160802_001500.nc,8,run_idfeature,,,1571.4570676718438,0.4275542489863254,2329.734576340813,0.4275542489863254,2815.523296819205,0.4275542489863254,6144.0856367528295,0.4275542489863254
1,1,4039.159162790698,41.40945529937744,48,48,1.18051947,[4],,,35.077316682779866,1,10750,run_mapfeature,200348-dc003,cloudid_20160801_003000.nc,8,run_idfeature,,,19245.883478759726,0.9814971233042636,44068.68923490483,0.9814971233042636,2890.9716237898315,0.9814971233042636,6258.9972854902835,0.9814971233042636
1,1,4039.159162790698,41.40945529937744,48,48,1.18051947,[4],,,35.077316682779866,1,10750,run_mapfeature,200348-dc003,cloudid_20160802_001500.nc,8,run_idfeature,,,19245.883478759726,0.9814971233042636,44068.68923490483,0.9814971233042636,2890.9716237898315,0.9814971233042636,6258.9972854902835,0.9814971233042636
1,1,7391.903665814152,16.538053512573242,48,48,0.20886471,[4],,,79.18069793874342,1,2346,run_mapfeature,110700-dc002,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24367.658214256717,0.003155545,55575.86292,0.003155545,3771.350549570677,0.003155545,7784.063757458867,0.003155545
1,1,7391.903665814152,16.538053512573242,48,48,0.20886471,[4],,,79.18069793874342,1,2346,run_mapfeature,110700-dc002,cloudid_20160802_151500.nc,8,run_idfeature,,,24367.658214256717,0.003155545,55575.86292,0.003155545,3771.350549570677,0.003155545,7784.063757458867,0.003155545
1,1,5305.5042625745955,11.870110511779785,48,48,0.158476813,[4],,,74.90124446015825,1,2346,run_mapfeature,176109-dc004,IMERG_landmask_180W-180E_60S-60N.nc,8,initial_data,,,24360.41233479726,0.001157997,55564.30749112991,0.001157997,3769.6627552695745,0.001157997,7781.446254089789,0.001157997
1,1,5305.5042625745955,11.870110511779785,48,48,0.158476813,[4],,,74.90124446015825,1,2346,run_mapfeature,176109-dc004,cloudid_20160801_041500.nc,8,run_idfeature,,,24360.41233479726,0.001157997,55564.30749112991,0.001157997,3769.6627552695745,0.001157997,7781.446254089789,0.001157997
1,1,3121.131820543911,17.183584213256836,48,48,0.388346267,[4],,,44.24809937276115,1,5773,run_mapfeature,172550-dc004,cloudid_20160801_031500.nc,8,run_idfeature,,,18263.38965314075,0.6826600978333044,42297.549959245036,0.6826600978333044,2850.254153,0.6826600978333044,6196.084965461823,0.6826600978333044
